USPS|GEOID|GEOIDFQ|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
IN|18089|620L900US18089|State House District 89|96686447|179099|37.331|0.069|39.744497|-86.01744
IN|18090|620L900US18090|State House District 90|105770782|72128|40.838|0.028|39.672608|-86.028596
IN|18091|620L900US18091|State House District 91|147288067|397066|56.868|0.153|39.683141|-86.252552
IN|18092|620L900US18092|State House District 92|69920801|5624318|26.997|2.172|39.839842|-86.298944
IN|18093|620L900US18093|State House District 93|54900582|2672|21.197|0.001|39.680388|-86.126107
IN|18094|620L900US18094|State House District 94|43539543|5301|16.811|0.002|39.857005|-86.236788
IN|18095|620L900US18095|State House District 95|52295803|400471|20.192|0.155|39.841311|-86.06631
IN|18096|620L900US18096|State House District 96|50940748|565097|19.668|0.218|39.826916|-86.14301
IN|18097|620L900US18097|State House District 97|66971770|1724245|25.858|0.666|39.745915|-86.198718
IN|18098|620L900US18098|State House District 98|52938261|19278|20.44|0.007|39.809505|-86.039252
IN|18099|620L900US18099|State House District 99|48196971|1337223|18.609|0.516|39.812685|-86.213391
IN|18100|620L900US18100|State House District 100|39605880|1208|15.292|0.|39.768649|-86.094286
IA|19001|620L900US19001|State House District 1|36501942|948530|14.093|0.366|42.519729|-96.449305
IA|19002|620L900US19002|State House District 2|250507677|904695|96.722|0.349|42.525733|-96.257213
IA|19003|620L900US19003|State House District 3|2167464866|2856754|836.863|1.103|42.916661|-96.243458
IA|19004|620L900US19004|State House District 4|2410252977|775387|930.604|0.299|43.308353|-96.187172
IA|19005|620L900US19005|State House District 5|3728831642|2589222|1439.71|1.|43.051222|-95.569683
IA|19006|620L900US19006|State House District 6|2052885984|17851841|792.624|6.893|42.87255|-95.141534
IA|19007|620L900US19007|State House District 7|5339980560|18867856|2061.778|7.285|42.484941|-94.727512
IA|19008|620L900US19008|State House District 8|973927334|6511327|376.035|2.514|42.455059|-94.099046
IA|19009|620L900US19009|State House District 9|3945798127|24173262|1523.481|9.333|43.31699|-94.177904
IA|19010|620L900US19010|State House District 10|3612702576|85125851|1394.872|32.867|43.174697|-94.810307
IA|19011|620L900US19011|State House District 11|3585645406|5264014|1384.425|2.032|41.798834|-94.986764
IA|19012|620L900US19012|State House District 12|3717508838|4295866|1435.338|1.659|42.08753|-95.428567
IA|19013|620L900US19013|State House District 13|5365646419|20013619|2071.688|7.727|42.360048|-95.971308
IA|19014|620L900US19014|State House District 14|230343386|5518544|88.936|2.131|42.391131|-96.333052
IA|19015|620L900US19015|State House District 15|2508380523|21038812|968.491|8.123|41.596119|-95.810707
IA|19016|620L900US19016|State House District 16|3925068863|25363513|1515.478|9.793|41.043155|-95.533117
IA|19017|620L900US19017|State House District 17|4955412078|25966448|1913.295|10.026|40.839401|-94.555521
IA|19018|620L900US19018|State House District 18|3488892325|5122480|1347.069|1.978|41.092736|-95.074056
IA|19019|620L900US19019|State House District 19|83926427|6055612|32.404|2.338|41.227546|-95.85538
IA|19020|620L900US19020|State House District 20|24660737|1500748|9.522|0.579|41.273193|-95.877815
IA|19021|620L900US19021|State House District 21|989890868|22282649|382.199|8.603|41.297891|-93.318599
IA|19022|620L900US19022|State House District 22|908028524|6053096|350.592|2.337|41.365436|-93.621868
IA|19023|620L900US19023|State House District 23|3969892118|7235232|1532.784|2.794|41.29236|-94.212706
IA|19024|620L900US19024|State House District 24|4919288030|39513127|1899.348|15.256|40.868811|-93.510992
IA|19025|620L900US19025|State House District 25|646049211|8248840|249.441|3.185|41.005644|-92.334113
IA|19026|620L900US19026|State House District 26|3955963094|40161512|1527.406|15.506|40.874146|-92.668717
IA|19027|620L900US19027|State House District 27|67586254|255490|26.095|0.099|41.597906|-93.882525
IA|19028|620L900US19028|State House District 28|241441035|3770107|93.221|1.456|41.577752|-93.943307
IA|19029|620L900US19029|State House District 29|57082725|3611289|22.04|1.394|41.552389|-93.566114
IA|19030|620L900US19030|State House District 30|42376928|61004|16.362|0.024|41.534571|-93.662463
IA|19031|620L900US19031|State House District 31|60121905|2475008|23.213|0.956|41.553322|-93.759586
IA|19032|620L900US19032|State House District 32|26783363|232924|10.341|0.09|41.59827|-93.744733
IA|19033|620L900US19033|State House District 33|19749312|268954|7.625|0.104|41.610664|-93.593352
IA|19034|620L900US19034|State House District 34|16909757|606625|6.529|0.234|41.611801|-93.643109
IA|19035|620L900US19035|State House District 35|20186632|80343|7.794|0.031|41.621182|-93.680994
IA|19036|620L900US19036|State House District 36|30292167|1782006|11.696|0.688|41.571392|-93.66076
IA|19037|620L900US19037|State House District 37|2019809117|27463411|779.853|10.604|41.418365|-92.972187
IA|19038|620L900US19038|State House District 38|1413406720|5792269|545.719|2.236|41.722603|-93.050935
IA|19039|620L900US19039|State House District 39|56159961|1217933|21.683|0.47|41.606763|-93.513566
IA|19040|620L900US19040|State House District 40|95874725|57586|37.017|0.022|41.654917|-93.511965
IA|19041|620L900US19041|State House District 41|37871062|384560|14.622|0.148|41.754321|-93.602128
IA|19042|620L900US19042|State House District 42|40919808|82140|15.799|0.032|41.709733|-93.607741
IA|19043|620L900US19043|State House District 43|80348293|5325714|31.023|2.056|41.683925|-93.695855
IA|19044|620L900US19044|State House District 44|39655090|210336|15.311|0.081|41.63312|-93.750505
IA|19045|620L900US19045|State House District 45|833091955|33203892|321.659|12.82|41.724434|-93.527073
IA|19046|620L900US19046|State House District 46|366323591|1841826|141.438|0.711|41.755243|-93.889394
IA|19047|620L900US19047|State House District 47|3575599367|13471488|1380.547|5.201|41.841459|-94.4014
IA|19048|620L900US19048|State House District 48|1538960285|8217211|594.196|3.173|42.025905|-93.92242
IA|19049|620L900US19049|State House District 49|112358845|186823|43.382|0.072|41.998782|-93.546011
IA|19050|620L900US19050|State House District 50|24630334|697730|9.51|0.269|42.037952|-93.653645
IA|19051|620L900US19051|State House District 51|2182568409|3366860|842.694|1.3|42.041489|-93.241416
IA|19052|620L900US19052|State House District 52|397893833|320912|153.628|0.124|41.957089|-92.885655
IA|19053|620L900US19053|State House District 53|3008666515|5406541|1161.653|2.087|41.868392|-92.542901
IA|19054|620L900US19054|State House District 54|3057537914|4538102|1180.522|1.752|42.392319|-92.978232
IA|19055|620L900US19055|State House District 55|3650936070|5217012|1409.634|2.014|42.550643|-93.509286
IA|19056|620L900US19056|State House District 56|3643998849|11603989|1406.956|4.48|42.897318|-93.88708
IA|19057|620L900US19057|State House District 57|1877127316|9332469|724.763|3.603|42.733792|-92.719027
IA|19058|620L900US19058|State House District 58|3142977556|10439144|1213.51|4.031|42.986964|-92.445874
IA|19059|620L900US19059|State House District 59|934499227|1535085|360.812|0.593|43.059484|-93.171711
IA|19060|620L900US19060|State House District 60|3002075995|22015342|1159.108|8.5|43.30409|-93.073595
IA|19061|620L900US19061|State House District 61|58736692|1377632|22.678|0.532|42.460684|-92.334813
IA|19062|620L900US19062|State House District 62|79960987|3226195|30.873|1.246|42.524905|-92.349552
IA|19063|620L900US19063|State House District 63|3392946414|1709629|1310.024|0.66|43.289539|-92.001323
IA|19064|620L900US19064|State House District 64|3765606471|87783824|1453.909|33.894|43.041893|-91.356106
IA|19065|620L900US19065|State House District 65|1208352224|7629985|466.547|2.946|42.463481|-90.878771
IA|19066|620L900US19066|State House District 66|2858496925|37471951|1103.672|14.468|42.139987|-90.839633
IA|19067|620L900US19067|State House District 67|2420172577|6445318|934.434|2.489|42.431678|-91.513671
IA|19068|620L900US19068|State House District 68|2690191322|4291313|1038.689|1.657|42.704324|-91.917634
IA|19069|620L900US19069|State House District 69|560065215|38250028|216.242|14.768|41.914293|-90.285982
IA|19070|620L900US19070|State House District 70|1893148207|11761996|730.949|4.541|41.869309|-90.635207
IA|19071|620L900US19071|State House District 71|33769044|1725314|13.038|0.666|42.480065|-90.683618
IA|19072|620L900US19072|State House District 72|143236871|11785441|55.304|4.55|42.552844|-90.727519
IA|19073|620L900US19073|State House District 73|50894712|46671|19.651|0.018|42.03739|-91.578094
IA|19074|620L900US19074|State House District 74|28647990|13171|11.061|0.005|42.027459|-91.627434
IA|19075|620L900US19075|State House District 75|50783332|1786373|19.608|0.69|42.533787|-92.458016
IA|19076|620L900US19076|State House District 76|1137353357|9366230|439.135|3.616|42.287552|-92.308037
IA|19077|620L900US19077|State House District 77|120478601|534775|46.517|0.206|41.910441|-91.665027
IA|19078|620L900US19078|State House District 78|30789940|1287661|11.888|0.497|41.974065|-91.634667
IA|19079|620L900US19079|State House District 79|25392147|564954|9.804|0.218|41.982003|-91.720797
IA|19080|620L900US19080|State House District 80|58284441|1040733|22.504|0.402|42.049866|-91.696634
IA|19081|620L900US19081|State House District 81|80419654|0|31.05|0.|41.581343|-90.620562
IA|19082|620L900US19082|State House District 82|2204925004|13318014|851.326|5.142|41.720687|-91.06774
IA|19083|620L900US19083|State House District 83|1208865666|13668899|466.746|5.278|42.100942|-91.535204
IA|19084|620L900US19084|State House District 84|1890483081|7275395|729.92|2.809|42.060258|-91.983823
IA|19085|620L900US19085|State House District 85|291353273|8952296|112.492|3.457|41.76289|-91.468681
IA|19086|620L900US19086|State House District 86|45611766|577109|17.611|0.223|41.687814|-91.59102
IA|19087|620L900US19087|State House District 87|2009851072|17321317|776.008|6.688|40.821816|-91.917817
IA|19088|620L900US19088|State House District 88|3106513665|6314622|1199.432|2.438|41.292638|-92.248912
IA|19089|620L900US19089|State House District 89|35057225|879593|13.536|0.34|41.632547|-91.522472
IA|19090|620L900US19090|State House District 90|24057121|126756|9.289|0.049|41.667639|-91.506687
IA|19091|620L900US19091|State House District 91|2128463985|14869710|821.805|5.741|41.694771|-91.959195
IA|19092|620L900US19092|State House District 92|2055282641|8691266|793.549|3.356|41.401072|-91.658123
IA|19093|620L900US19093|State House District 93|70692014|6979702|27.294|2.695|41.575231|-90.441625
IA|19094|620L900US19094|State House District 94|173623819|1101805|67.037|0.425|41.633256|-90.553967
IA|19095|620L900US19095|State House District 95|3160037955|82753256|1220.098|31.951|41.142375|-91.299455
IA|19096|620L900US19096|State House District 96|309079825|12556648|119.336|4.848|41.489944|-91.008812
IA|19097|620L900US19097|State House District 97|22837162|800733|8.817|0.309|41.547629|-90.563106
IA|19098|620L900US19098|State House District 98|97957957|7447698|37.822|2.876|41.489699|-90.683952
IA|19099|620L900US19099|State House District 99|519256192|22006936|200.486|8.497|40.769411|-91.270686
IA|19100|620L900US19100|State House District 100|1109441031|42247084|428.358|16.312|40.622507|-91.501104
KS|20001|620L900US20001|State House District 1|1951377172|14458035|753.431|5.582|37.14154|-94.931018
KS|20002|620L900US20002|State House District 2|2460677840|26235860|950.073|10.13|37.54946|-95.046421
KS|20003|620L900US20003|State House District 3|175381210|2693863|67.715|1.04|37.395199|-94.698031
KS|20004|620L900US20004|State House District 4|3018786102|40375502|1165.56|15.589|38.01206|-94.842692
KS|20005|620L900US20005|State House District 5|1026237390|29441938|396.232|11.368|38.713628|-95.133376
KS|20006|620L900US20006|State House District 6|745403492|9462689|287.802|3.654|38.602848|-94.765189
KS|20007|620L900US20007|State House District 7|1613543429|15495540|622.993|5.983|37.294893|-95.355302
KS|20008|620L900US20008|State House District 8|27199514|254115|10.502|0.098|38.85644|-94.713509
KS|20009|620L900US20009|State House District 9|3324759333|29300172|1283.697|11.313|38.120971|-95.227178
KS|20010|620L900US20010|State House District 10|22971449|35237|8.869|0.014|38.932983|-95.2358
KS|20011|620L900US20011|State House District 11|928120419|9706438|358.349|3.748|37.204879|-95.634566
KS|20012|620L900US20012|State House District 12|7281819251|54840588|2811.526|21.174|37.323806|-96.430952
KS|20013|620L900US20013|State House District 13|8144893467|72602159|3144.761|28.032|37.94749|-96.149011
KS|20014|620L900US20014|State House District 14|39359585|423760|15.197|0.164|38.924682|-94.840504
KS|20015|620L900US20015|State House District 15|45039025|686026|17.39|0.265|38.849602|-94.832288
KS|20016|620L900US20016|State House District 16|17924043|95045|6.921|0.037|38.918337|-94.721098
KS|20017|620L900US20017|State House District 17|36826416|626624|14.219|0.242|38.994194|-94.791151
KS|20018|620L900US20018|State House District 18|19245216|103005|7.431|0.04|39.022238|-94.724942
KS|20019|620L900US20019|State House District 19|18542393|54418|7.159|0.021|38.958586|-94.640888
KS|20020|620L900US20020|State House District 20|30221138|183601|11.668|0.071|38.921698|-94.630027
KS|20021|620L900US20021|State House District 21|15130476|0|5.842|0.|38.992957|-94.642604
KS|20022|620L900US20022|State House District 22|12403180|41800|4.789|0.016|38.967345|-94.687971
KS|20023|620L900US20023|State House District 23|15501927|39901|5.985|0.015|38.978516|-94.718664
KS|20024|620L900US20024|State House District 24|22012622|39661|8.499|0.015|39.016739|-94.682664
KS|20025|620L900US20025|State House District 25|19173024|21629|7.403|0.008|39.023424|-94.631351
KS|20026|620L900US20026|State House District 26|90963407|992950|35.121|0.383|38.787185|-94.785307
KS|20027|620L900US20027|State House District 27|130469109|1546397|50.374|0.597|38.792374|-94.669055
KS|20028|620L900US20028|State House District 28|20198241|232566|7.799|0.09|38.877567|-94.641611
KS|20029|620L900US20029|State House District 29|19230109|54686|7.425|0.021|38.922735|-94.684317
KS|20030|620L900US20030|State House District 30|48775050|290905|18.832|0.112|38.944972|-94.800547
KS|20031|620L900US20031|State House District 31|22096800|0|8.532|0.|39.060303|-94.643715
KS|20032|620L900US20032|State House District 32|13341007|232848|5.151|0.09|39.10693|-94.642993
KS|20033|620L900US20033|State House District 33|114470721|3466993|44.197|1.339|39.075889|-94.833063
KS|20034|620L900US20034|State House District 34|18111063|0|6.993|0.|39.124053|-94.689717
KS|20035|620L900US20035|State House District 35|45730236|3074497|17.657|1.187|39.148196|-94.663097
KS|20036|620L900US20036|State House District 36|78480669|2106318|30.302|0.813|39.15237|-94.812594
KS|20037|620L900US20037|State House District 37|68749197|2573643|26.544|0.994|39.08261|-94.737385
